churn,MonthlyRevenue,TotalRecurringCharge,OverageMinutes,PercChangeRevenues,MonthlyMinutes,PercChangeMinutes,RoamingCalls,DroppedCalls,BlockedCalls,CustomerCareCalls,MonthsInService,CurrentEquipmentDays,HandsetPrice,HandsetRefurbished,HandsetWebCapable,AgeHH1,CreditRating,IncomeGroup,Occupation,ReferralsMadeBySubscriber
No,387.76,96.0,792.0,19.5,3442.0,614.0,0.0,32.0,1.3,7.0,42,83.0,30,No,Yes,22.0,6-VeryLow,7,Other,1
No,35.59,36.0,0.0,0.8,364.0,126.0,0.1,1.7,4.0,0.0,12,363.0,Unknown,No,Yes,46.0,2-High,4,Other,0
Yes,171.84,150.0,0.0,7.0,986.0,-423.0,0.0,4.7,3.0,0.0,30,396.0,30,No,Yes,,3-Good,0,Other,0
No,64.11,70.0,14.0,11.8,130.0,101.0,0.0,1.3,0.0,0.0,15,127.0,10,No,Yes,34.0,2-High,4,Other,0
No,42.09,50.0,6.0,-2.1,390.0,-7.0,0.0,1.7,0.3,0.3,14,440.0,Unknown,No,Yes,0.0,2-High,3,Professional,0
No,40.17,40.0,25.0,-9.1,308.0,-39.0,0.0,6.0,5.0,0.0,17,438.0,200,Yes,Yes,24.0,4-Medium,4,Other,0
No,184.61,160.0,45.0,-23.3,2145.0,-436.0,12.4,19.3,0.0,0.0,12,133.0,150,Yes,Yes,42.0,2-High,9,Other,0
Yes,12.99,10.0,0.0,-2.7,255.0,-8.0,2.0,2.7,0.7,0.3,26,773.0,Unknown,No,Yes,44.0,2-High,7,Other,0
No,69.29,70.0,2.0,2.7,206.0,-17.0,1.3,0.3,0.0,0.0,14,422.0,Unknown,No,Yes,44.0,5-Low,6,Other,0
Yes,163.8,50.0,0.0,44.8,456.0,274.0,103.5,0.7,0.3,1.0,16,440.0,150,No,Yes,0.0,2-High,4,Other,0
No,277.92,66.0,698.0,-213.1,2017.0,-1795.0,0.2,16.3,1.0,4.0,10,41.0,10,No,No,62.0,6-VeryLow,6,Professional,0
Yes,24.29,20.0,13.0,-5.3,27.0,-12.0,0.0,2.3,0.7,0.0,24,728.0,Unknown,No,No,40.0,1-Highest,1,Retired,0
No,39.81,45.0,11.0,11.2,286.0,58.0,0.0,2.7,0.7,1.3,22,659.0,Unknown,No,Yes,0.0,2-High,0,Other,0
Yes,81.69,40.0,25.0,-50.6,461.0,-233.0,37.5,13.3,1.0,7.0,11,332.0,Unknown,Yes,Yes,0.0,4-Medium,0,Other,0
No,55.86,50.0,23.0,-2.4,594.0,20.0,0.0,3.7,4.3,0.0,36,127.0,30,No,Yes,32.0,4-Medium,6,Other,0
No,30.26,30.0,0.0,-0.3,32.0,-23.0,0.0,1.3,0.3,0.0,23,695.0,Unknown,No,No,42.0,7-Lowest,9,Other,0
No,39.83,45.0,12.0,-4.8,398.0,-64.0,0.0,0.0,0.0,0.0,9,260.0,Unknown,No,Yes,34.0,2-High,6,Other,0
Yes,30.25,30.0,0.0,0.8,56.0,118.0,0.3,0.0,0.0,0.0,41,1231.0,Unknown,No,Yes,0.0,4-Medium,0,Other,0
Yes,29.99,30.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,23,689.0,Unknown,No,Yes,44.0,2-High,9,Professional,0
Yes,36.02,40.0,0.0,-0.3,334.0,378.0,0.0,3.7,1.7,0.0,14,4.0,130,No,Yes,0.0,6-VeryLow,0,Other,0
No,65.41,45.0,50.0,-25.4,632.0,-352.0,0.0,3.0,6.0,1.7,19,126.0,80,No,Yes,24.0,4-Medium,3,Other,0
No,89.23,60.0,119.0,9.8,1297.0,-11.0,0.0,9.0,0.3,0.0,16,467.0,Unknown,No,Yes,24.0,7-Lowest,2,Other,0
Yes,37.31,47.0,0.0,0.7,204.0,12.0,0.0,0.0,5.0,0.7,16,487.0,Unknown,No,Yes,26.0,3-Good,6,Other,0
No,30.73,40.0,0.0,-0.7,42.0,-19.0,0.0,0.0,0.0,0.3,14,411.0,Unknown,No,Yes,50.0,2-High,6,Professional,0
No,56.52,60.0,8.0,-3.3,849.0,-341.0,0.0,8.0,9.7,3.7,25,113.0,130,No,Yes,30.0,5-Low,1,Other,0
No,31.22,40.0,0.0,2.6,168.0,8.0,1.0,0.0,2.0,0.0,8,251.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
No,128.12,100.0,0.0,-15.9,1269.0,-479.0,0.1,15.0,6.0,1.0,11,328.0,Unknown,No,Yes,24.0,2-High,6,Other,0
No,35.85,33.0,3.0,8.3,930.0,500.0,0.0,9.7,0.7,26.0,29,214.0,150,Yes,Yes,40.0,1-Highest,6,Other,0
Yes,18.19,10.0,33.0,24.6,678.0,366.0,0.0,9.7,1.0,0.0,35,421.0,30,No,Yes,48.0,1-Highest,9,Other,1
Yes,86.3,80.0,65.0,-16.3,536.0,-266.0,0.0,2.7,0.0,1.0,13,409.0,Unknown,No,Yes,40.0,2-High,6,Professional,0
No,40.2,40.0,0.0,1.8,418.0,-116.0,0.0,0.0,0.0,0.0,13,388.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,42.02,45.0,18.0,22.4,539.0,386.0,0.0,14.7,0.3,0.0,18,148.0,10,Yes,Yes,0.0,2-High,7,Other,0
No,30.18,39.0,7.0,-0.2,267.0,-247.0,0.0,0.0,0.3,2.0,8,209.0,200,No,Yes,,2-High,0,Other,0
Yes,49.99,60.0,0.0,0.0,597.0,-52.0,0.0,0.3,0.7,0.0,14,403.0,Unknown,No,Yes,42.0,4-Medium,4,Crafts,0
Yes,44.79,50.0,28.0,-9.8,376.0,-20.0,0.0,2.7,14.0,0.0,11,334.0,Unknown,No,Yes,40.0,2-High,5,Clerical,0
Yes,30.27,30.0,0.0,-0.3,38.0,34.0,0.0,1.7,2.3,0.0,12,351.0,Unknown,No,Yes,78.0,2-High,2,Retired,0
No,99.01,71.0,120.0,51.5,1034.0,349.0,0.0,8.3,3.7,0.0,18,177.0,10,No,Yes,0.0,2-High,0,Other,0
Yes,34.99,45.0,0.0,0.0,313.0,-35.0,0.0,6.0,11.3,1.0,14,396.0,Unknown,No,Yes,0.0,2-High,6,Other,9
No,54.55,50.0,33.0,-14.6,1835.0,-612.0,0.0,32.7,0.0,0.0,41,347.0,30,No,Yes,54.0,1-Highest,6,Crafts,0
No,30.0,30.0,0.0,0.0,63.0,-16.0,0.0,0.0,0.0,0.0,21,619.0,Unknown,No,Yes,48.0,2-High,6,Other,0
No,42.16,45.0,12.0,-7.2,204.0,168.0,2.7,0.0,0.3,0.0,13,366.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,51.44,50.0,0.0,-1.4,124.0,-87.0,0.0,0.3,0.7,0.0,17,300.0,150,Yes,Yes,52.0,2-High,6,Other,0
No,80.39,53.0,103.0,4.2,1747.0,289.0,0.0,11.3,123.3,6.0,7,218.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,47.2,51.0,0.0,-7.2,397.0,-212.0,0.0,3.0,4.0,16.7,11,316.0,Unknown,No,Yes,40.0,4-Medium,3,Other,0
Yes,119.36,40.0,223.0,16.9,346.0,77.0,0.0,16.0,1.3,0.0,27,815.0,Unknown,No,Yes,0.0,7-Lowest,5,Other,0
No,93.67,49.0,119.0,-37.7,874.0,-24.0,0.0,3.3,4.7,1.3,19,472.0,60,Yes,Yes,22.0,3-Good,1,Other,0
Yes,54.76,45.0,22.0,-1.7,284.0,-44.0,4.9,5.0,0.3,3.0,12,356.0,Unknown,No,Yes,58.0,3-Good,5,Student,0
No,93.84,40.0,115.0,-7.4,507.0,40.0,0.0,13.0,0.0,12.3,26,90.0,30,No,Yes,48.0,7-Lowest,7,Other,0
Yes,75.11,75.0,0.0,0.3,374.0,111.0,0.0,7.7,0.3,0.3,48,299.0,10,Yes,No,58.0,1-Highest,6,Self,0
Yes,54.81,66.0,0.0,-0.8,242.0,105.0,0.0,5.7,5.7,7.3,8,214.0,Unknown,No,Yes,80.0,4-Medium,1,Other,0
No,126.73,78.0,173.0,-51.7,1498.0,159.0,0.0,11.7,1.3,4.3,7,218.0,Unknown,No,Yes,46.0,2-High,7,Other,0
Yes,30.38,50.0,1.0,1.2,180.0,4.0,0.0,1.3,0.0,0.0,12,336.0,150,No,Yes,0.0,2-High,0,Other,0
No,47.48,47.0,0.0,23.5,168.0,-90.0,0.0,6.0,0.0,0.0,25,104.0,100,No,Yes,42.0,2-High,6,Other,0
Yes,34.17,30.0,4.0,-1.4,108.0,-94.0,0.0,4.7,1.7,0.0,19,165.0,150,Yes,Yes,48.0,1-Highest,9,Professional,0
No,60.94,60.0,0.0,0.0,194.0,-44.0,0.0,2.0,0.3,0.0,18,529.0,Unknown,No,Yes,26.0,2-High,6,Other,0
No,50.24,70.0,0.0,-0.2,448.0,-202.0,0.0,4.3,0.0,17.7,8,236.0,Unknown,Yes,Yes,74.0,2-High,3,Retired,0
Yes,48.56,52.0,0.0,-43.4,245.0,-183.0,0.0,6.3,3.7,0.0,12,365.0,Unknown,No,Yes,44.0,2-High,6,Other,0
Yes,12.62,10.0,6.0,-2.2,140.0,-34.0,0.0,2.7,0.3,0.0,11,318.0,Unknown,No,Yes,30.0,2-High,7,Other,0
No,60.89,60.0,28.0,-10.9,1142.0,-202.0,0.0,10.3,2.0,1.3,12,373.0,Unknown,No,Yes,58.0,2-High,6,Clerical,0
Yes,17.44,17.0,0.0,0.2,12.0,5.0,0.0,1.0,0.0,0.0,28,838.0,Unknown,No,No,58.0,1-Highest,9,Other,0
No,61.44,70.0,0.0,7.5,527.0,118.0,0.0,7.0,2.3,0.0,6,191.0,Unknown,No,Yes,26.0,2-High,6,Other,0
No,39.37,45.0,12.0,10.3,1178.0,-169.0,0.0,2.0,21.7,0.0,19,574.0,Unknown,No,Yes,36.0,2-High,6,Other,0
Yes,55.52,70.0,0.0,7.4,660.0,123.0,0.0,4.3,1.3,3.0,35,102.0,30,No,Yes,52.0,3-Good,6,Other,0
No,76.09,50.0,110.0,-1.1,1163.0,-92.0,0.0,0.0,0.0,0.0,8,242.0,Unknown,No,Yes,0.0,4-Medium,0,Other,0
Yes,47.68,45.0,36.0,30.4,988.0,101.0,0.0,14.0,6.0,1.3,12,364.0,Unknown,No,Yes,26.0,2-High,3,Other,0
No,156.08,95.0,178.0,-2.9,2151.0,21.0,5.9,25.7,50.7,13.7,9,281.0,Unknown,No,Yes,34.0,4-Medium,6,Other,0
Yes,29.99,30.0,0.0,0.0,34.0,24.0,0.0,0.0,0.3,0.0,24,726.0,Unknown,No,No,30.0,4-Medium,5,Professional,0
No,34.99,45.0,0.0,0.0,264.0,54.0,0.0,1.0,0.3,0.0,9,260.0,Unknown,No,Yes,0.0,3-Good,0,Other,0
No,42.49,10.0,143.0,4.0,1252.0,-20.0,0.0,7.3,1.7,0.7,27,308.0,30,No,Yes,0.0,1-Highest,0,Other,0
No,52.93,50.0,0.0,-2.9,316.0,-72.0,2.9,4.7,1.0,0.0,30,331.0,30,No,Yes,48.0,1-Highest,7,Professional,0
No,3.87,4.0,0.0,-3.9,61.0,-61.0,0.0,3.3,2.3,0.3,9,247.0,Unknown,Yes,Yes,0.0,7-Lowest,0,Other,0
No,30.61,30.0,0.0,1.8,56.0,35.0,0.3,0.0,0.3,0.0,19,572.0,Unknown,No,Yes,34.0,3-Good,5,Other,0
Yes,81.58,50.0,95.0,5.2,1008.0,-112.0,0.2,58.0,11.7,1.7,7,26.0,200,Yes,Yes,44.0,7-Lowest,7,Professional,1
Yes,46.3,55.0,0.0,-1.3,271.0,-55.0,0.1,6.0,2.0,4.0,19,586.0,Unknown,No,No,0.0,3-Good,0,Other,0
No,39.86,45.0,12.0,-4.9,299.0,-38.0,0.0,0.0,0.0,0.0,12,346.0,Unknown,No,Yes,36.0,5-Low,6,Other,0
No,80.47,85.0,0.0,-1.2,1043.0,-58.0,0.0,11.3,5.3,0.7,16,481.0,Unknown,No,No,0.0,5-Low,0,Other,0
No,258.37,10.0,806.0,-148.9,1279.0,-806.0,0.0,8.7,0.7,2.3,16,463.0,30,Yes,Yes,44.0,3-Good,9,Other,0
No,35.47,40.0,0.0,-0.2,280.0,-85.0,5.2,1.7,1.3,1.0,10,296.0,Unknown,No,Yes,42.0,2-High,3,Professional,0
No,89.58,60.0,110.0,-37.8,1381.0,-3.0,0.3,5.3,6.0,1.3,13,66.0,60,No,Yes,28.0,1-Highest,6,Other,0
No,136.08,41.0,100.0,33.3,1012.0,-331.0,6.8,12.0,2.7,14.3,11,317.0,Unknown,No,Yes,0.0,7-Lowest,0,Other,0
Yes,86.39,50.0,18.0,-3.6,414.0,248.0,17.5,20.7,5.7,0.0,18,47.0,40,No,Yes,30.0,3-Good,4,Other,0
Yes,54.06,45.0,54.0,-18.7,712.0,-134.0,0.0,20.0,5.7,0.0,23,334.0,30,No,Yes,48.0,2-High,4,Crafts,0
No,119.02,92.0,104.0,-30.8,565.0,-219.0,0.0,7.7,1.7,1.7,28,605.0,30,Yes,No,56.0,1-Highest,6,Professional,0
No,29.99,30.0,0.0,0.0,30.0,-26.0,0.0,0.3,0.0,0.0,31,172.0,30,No,Yes,30.0,4-Medium,4,Other,0
No,50.73,50.0,0.0,-0.7,94.0,-70.0,0.0,0.0,0.0,0.0,17,456.0,150,No,Yes,46.0,1-Highest,9,Homemaker,0
No,68.39,40.0,70.0,85.2,922.0,321.0,0.0,2.0,4.7,0.0,8,236.0,Unknown,No,Yes,0.0,3-Good,0,Other,1
No,33.91,45.0,0.0,1.8,314.0,132.0,0.3,2.0,4.7,0.0,26,788.0,Unknown,No,Yes,30.0,2-High,6,Other,0
No,61.53,70.0,0.0,2.5,67.0,-3.0,1.0,1.7,1.7,0.0,16,488.0,Unknown,No,No,74.0,2-High,8,Professional,0
Yes,212.29,31.0,569.0,9.5,1126.0,48.0,5.4,7.3,3.3,0.7,24,247.0,150,No,Yes,40.0,3-Good,6,Retired,0
No,31.24,30.0,1.0,-0.8,115.0,35.0,0.0,0.0,0.0,0.0,8,242.0,Unknown,No,Yes,48.0,2-High,6,Professional,0
Yes,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,21,633.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,58.91,50.0,0.0,-2.7,292.0,2.0,0.2,7.3,0.3,0.0,26,498.0,60,Yes,Yes,0.0,2-High,0,Other,0
Yes,27.64,35.0,0.0,-27.6,619.0,47.0,0.0,3.7,0.0,0.0,23,683.0,30,No,Yes,0.0,1-Highest,0,Other,0
No,108.49,84.0,44.0,32.1,1647.0,330.0,0.0,20.3,1.0,2.7,23,46.0,200,No,Yes,40.0,4-Medium,7,Other,0
Yes,,,,,,,,0.0,0.0,0.0,40,1196.0,Unknown,No,No,46.0,5-Low,6,Other,0
Yes,55.69,60.0,18.0,-5.7,841.0,77.0,0.0,6.3,1.0,0.0,30,710.0,30,No,Yes,0.0,1-Highest,8,Other,0
No,71.22,80.0,0.0,-0.3,346.0,2.0,0.2,2.0,2.3,1.3,13,384.0,Unknown,No,Yes,26.0,5-Low,6,Other,0
Yes,42.65,30.0,14.0,-6.8,572.0,225.0,5.3,20.0,6.3,4.0,19,207.0,60,Yes,Yes,60.0,2-High,7,Professional,0
Yes,29.99,40.0,0.0,0.0,66.0,-30.0,0.0,0.0,0.3,0.0,18,544.0,Unknown,Yes,Yes,36.0,2-High,8,Clerical,0
No,35.09,45.0,0.0,0.3,182.0,-116.0,0.0,4.7,1.7,1.7,11,317.0,Unknown,No,Yes,52.0,5-Low,5,Other,0
No,34.99,30.0,4.0,-1.1,106.0,5.0,1.1,0.3,1.7,0.0,24,711.0,Unknown,No,Yes,50.0,3-Good,7,Other,0
No,39.71,45.0,0.0,0.9,220.0,17.0,3.2,7.7,0.7,0.7,12,363.0,Unknown,No,Yes,50.0,2-High,7,Professional,0
No,50.19,50.0,17.0,-11.2,1018.0,46.0,0.0,9.3,0.7,13.3,14,298.0,80,Yes,Yes,24.0,2-High,4,Other,0
Yes,80.92,35.0,133.0,-119.6,826.0,-826.0,0.0,4.0,6.0,7.3,11,318.0,Unknown,No,Yes,0.0,7-Lowest,0,Other,0
No,129.83,64.0,135.0,82.8,1753.0,527.0,6.4,8.0,41.3,6.3,7,198.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,26.9,20.0,17.0,20.0,80.0,79.0,0.0,3.0,0.0,1.0,13,383.0,Unknown,No,No,48.0,4-Medium,7,Other,0
No,52.63,60.0,0.0,-2.6,526.0,-37.0,2.6,4.0,6.7,0.0,22,639.0,Unknown,No,No,30.0,2-High,4,Other,0
No,70.79,70.0,18.0,-6.8,749.0,-416.0,0.5,13.0,6.0,0.3,9,32.0,150,No,Yes,40.0,5-Low,4,Other,0
No,86.73,60.0,91.0,74.1,1071.0,464.0,0.0,30.7,0.7,0.3,11,309.0,150,No,Yes,32.0,3-Good,3,Other,0
No,13.71,10.0,0.0,-1.7,618.0,-338.0,0.0,9.0,0.3,0.0,33,817.0,30,No,Yes,58.0,1-Highest,9,Other,0
No,13.9,10.0,0.0,-0.7,134.0,-52.0,0.4,0.0,0.0,0.0,10,314.0,Unknown,No,Yes,52.0,1-Highest,6,Other,0
No,54.1,50.0,32.0,-13.1,606.0,-13.0,0.5,3.0,0.3,5.0,14,310.0,30,No,Yes,32.0,2-High,8,Other,0
Yes,29.99,40.0,0.0,0.0,38.0,-22.0,0.0,0.0,0.0,0.0,13,383.0,Unknown,No,Yes,46.0,2-High,4,Professional,0
Yes,48.95,30.0,52.0,-19.0,284.0,-42.0,0.0,11.0,0.3,0.0,15,470.0,Unknown,No,Yes,48.0,2-High,9,Other,0
No,84.97,85.0,4.0,2.9,1492.0,62.0,0.0,31.0,5.0,1.3,9,143.0,130,No,Yes,0.0,5-Low,0,Other,1
No,19.99,40.0,0.0,0.0,123.0,6.0,0.0,0.0,0.0,0.0,15,446.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,59.19,60.0,0.0,-9.2,477.0,-140.0,0.0,4.0,3.7,7.7,15,56.0,80,No,Yes,0.0,2-High,0,Other,0
No,64.1,70.0,0.0,0.9,613.0,-1.0,1.9,2.0,2.7,0.3,8,19.0,150,No,Yes,46.0,2-High,6,Clerical,1
No,148.09,33.0,218.0,104.0,1062.0,697.0,0.2,10.3,0.7,12.7,11,93.0,30,No,Yes,0.0,5-Low,7,Other,0
No,67.01,57.0,44.0,-122.2,1182.0,-1182.0,0.0,42.0,11.0,9.0,8,242.0,Unknown,No,Yes,0.0,7-Lowest,0,Other,0
Yes,5.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,18,540.0,Unknown,No,Yes,0.0,3-Good,0,Other,0
No,56.92,45.0,29.0,-0.7,386.0,58.0,6.3,1.3,3.3,1.3,7,206.0,150,No,Yes,0.0,2-High,0,Other,0
Yes,68.58,45.0,90.0,67.1,972.0,54.0,0.0,2.3,14.3,1.7,11,329.0,Unknown,No,Yes,54.0,2-High,4,Other,0
Yes,35.24,45.0,0.0,0.7,636.0,6.0,0.0,5.7,1.3,5.7,14,391.0,100,No,Yes,0.0,2-High,0,Other,0
No,23.64,40.0,0.0,1.0,172.0,98.0,0.2,1.0,0.0,0.0,13,369.0,Unknown,No,Yes,0.0,3-Good,0,Other,0
No,35.55,45.0,0.0,-0.6,838.0,-156.0,0.0,10.3,13.7,4.0,19,571.0,Unknown,No,Yes,38.0,2-High,3,Professional,0
No,42.09,45.0,7.0,7.3,596.0,50.0,0.0,3.3,1.7,0.0,9,281.0,Unknown,No,Yes,0.0,4-Medium,0,Other,0
No,35.18,40.0,14.0,-5.2,270.0,-78.0,0.0,0.0,0.0,0.0,9,272.0,150,No,Yes,40.0,2-High,8,Crafts,0
No,31.85,29.0,2.0,-0.9,154.0,12.0,0.0,0.7,0.7,2.3,28,200.0,100,No,Yes,40.0,3-Good,3,Other,0
No,51.17,60.0,0.0,-0.2,107.0,51.0,0.9,2.3,0.7,0.0,11,317.0,Unknown,No,Yes,52.0,3-Good,2,Other,0
No,10.0,10.0,0.0,0.0,10.0,-4.0,0.0,1.0,0.0,0.0,19,541.0,10,No,Yes,0.0,5-Low,0,Other,0
No,49.99,70.0,0.0,0.0,1439.0,-136.0,0.0,7.3,4.0,0.0,9,254.0,Unknown,No,Yes,0.0,2-High,0,Other,0
No,34.99,45.0,0.0,0.0,37.0,-5.0,0.0,0.0,0.0,0.0,13,382.0,Unknown,No,Yes,42.0,2-High,3,Student,0
No,47.51,30.0,42.0,-9.6,202.0,-24.0,0.0,4.7,0.7,0.3,24,723.0,Unknown,No,Yes,40.0,3-Good,1,Other,0
No,69.17,45.0,95.0,38.3,947.0,38.0,0.6,5.0,0.0,0.0,7,214.0,Unknown,No,Yes,,2-High,0,Other,0
No,37.72,45.0,0.0,1.3,142.0,82.0,0.0,0.0,4.0,0.0,6,184.0,Unknown,No,Yes,48.0,5-Low,5,Other,0
No,86.95,75.0,71.0,-37.0,900.0,50.0,0.0,4.7,0.0,1.0,16,329.0,30,No,Yes,0.0,3-Good,6,Other,0
No,92.12,85.0,0.0,-10.9,1589.0,-382.0,0.0,27.0,1.7,2.7,13,90.0,150,Yes,Yes,52.0,5-Low,4,Other,0
No,36.94,40.0,0.0,1.1,121.0,12.0,0.0,1.7,0.7,0.0,7,182.0,Unknown,No,Yes,54.0,5-Low,7,Other,0
No,81.68,60.0,69.0,-8.8,1180.0,-68.0,8.9,13.3,2.3,7.3,9,220.0,400,No,Yes,32.0,4-Medium,4,Other,0
No,151.29,63.0,268.0,-80.0,830.0,-302.0,0.0,6.7,0.0,0.0,19,569.0,Unknown,No,Yes,42.0,2-High,9,Other,0
No,22.21,36.0,0.0,-22.2,394.0,-68.0,0.0,0.7,0.3,0.0,22,11.0,100,No,Yes,44.0,3-Good,8,Other,0
Yes,145.09,85.0,234.0,78.2,1651.0,891.0,0.1,8.0,83.0,1.3,9,268.0,Unknown,No,Yes,22.0,4-Medium,6,Student,0
No,112.33,53.0,168.0,-14.4,1470.0,22.0,5.3,16.3,1.0,8.7,12,204.0,200,Yes,Yes,20.0,4-Medium,1,Other,0
No,29.2,26.0,8.0,-30.3,144.0,-44.0,0.4,2.0,0.3,0.0,26,790.0,Unknown,No,No,48.0,3-Good,7,Other,0
No,88.14,30.0,72.0,40.8,436.0,248.0,0.2,4.3,1.3,0.0,17,98.0,200,Yes,Yes,34.0,5-Low,6,Other,0
No,95.14,45.0,127.0,-17.3,609.0,-102.0,0.0,12.0,0.0,4.7,11,343.0,Unknown,No,No,52.0,5-Low,6,Other,0
No,39.99,50.0,0.0,0.0,875.0,-1.0,0.0,0.0,0.0,0.0,13,107.0,80,No,Yes,50.0,2-High,6,Other,0
Yes,36.13,36.0,2.0,-71.0,436.0,-221.0,6.6,1.7,9.0,0.0,7,186.0,Unknown,No,Yes,48.0,5-Low,4,Other,0
No,22.5,17.0,2.0,1.6,18.0,19.0,0.0,0.7,0.0,0.0,23,676.0,Unknown,No,Yes,46.0,2-High,9,Professional,0
Yes,55.04,45.0,13.0,-5.6,389.0,-47.0,0.0,4.7,0.7,0.0,51,886.0,30,No,Yes,34.0,1-Highest,6,Professional,0
No,34.6,30.0,11.0,-4.6,149.0,-120.0,0.0,7.0,1.7,0.0,14,416.0,Unknown,Yes,Yes,0.0,1-Highest,0,Other,0
No,30.66,30.0,0.0,,48.0,,0.0,1.7,0.0,0.0,39,1171.0,Unknown,No,Yes,38.0,1-Highest,9,Professional,0
No,91.33,40.0,146.0,37.6,906.0,394.0,0.6,9.0,7.7,2.7,11,340.0,Unknown,No,Yes,0.0,2-High,0,Other,0
Yes,33.81,25.0,20.0,20.9,146.0,222.0,0.0,1.3,0.3,0.0,34,1019.0,Unknown,No,No,26.0,3-Good,4,Professional,0
No,45.94,50.0,12.0,13.2,634.0,150.0,1.1,5.3,1.0,0.3,9,82.0,150,Yes,Yes,36.0,2-High,3,Crafts,1
No,69.02,30.0,97.0,12.9,375.0,19.0,2.4,5.0,0.7,0.0,19,364.0,10,No,Yes,44.0,1-Highest,5,Professional,0
No,158.0,52.0,172.0,26.6,1206.0,292.0,0.0,15.3,1.7,3.7,13,95.0,150,No,Yes,46.0,3-Good,9,Professional,0
Yes,63.74,40.0,95.0,18.0,571.0,77.0,0.1,6.3,0.3,0.3,11,313.0,30,No,Yes,54.0,3-Good,9,Crafts,0
No,30.61,40.0,0.0,-0.6,200.0,-26.0,0.1,0.0,0.0,0.0,9,287.0,Unknown,No,Yes,0.0,4-Medium,0,Other,0
No,29.99,40.0,0.0,0.0,100.0,106.0,0.0,0.0,0.0,0.0,12,352.0,Unknown,No,Yes,58.0,2-High,6,Professional,0
No,43.34,30.0,16.0,9.7,144.0,57.0,7.1,1.3,5.7,0.0,22,612.0,30,No,Yes,66.0,2-High,1,Retired,0
Yes,68.98,55.0,56.0,-14.0,848.0,-18.0,0.0,2.7,31.0,0.0,27,817.0,Unknown,No,Yes,0.0,5-Low,0,Other,0
No,32.58,40.0,0.0,-2.6,124.0,-40.0,0.0,1.7,0.3,0.0,10,309.0,Unknown,No,Yes,38.0,2-High,9,Other,0
No,78.47,85.0,0.0,-1.5,1413.0,-323.0,0.8,15.0,1.0,1.0,16,473.0,Unknown,No,Yes,32.0,2-High,9,Other,0
Yes,20.68,20.0,0.0,-0.7,9.0,-9.0,0.0,1.3,0.0,0.0,49,575.0,10,No,No,52.0,1-Highest,9,Self,0
Yes,40.74,40.0,0.0,0.2,100.0,56.0,0.8,0.7,4.3,0.0,13,403.0,Unknown,Yes,Yes,64.0,2-High,6,Other,0
No,29.99,40.0,0.0,0.0,56.0,14.0,0.0,0.0,0.0,0.0,14,423.0,Unknown,No,Yes,0.0,2-High,1,Other,0
Yes,66.52,66.0,0.0,8.5,174.0,-168.0,0.0,0.3,3.3,1.0,13,395.0,Unknown,No,Yes,0.0,7-Lowest,0,Other,0
Yes,31.26,30.0,0.0,-1.3,227.0,-12.0,0.0,4.7,0.7,0.0,18,559.0,Unknown,No,Yes,0.0,2-High,0,Other,0
Yes,31.21,30.0,4.0,3.7,129.0,65.0,0.0,2.3,0.0,0.0,33,974.0,Unknown,No,No,46.0,2-High,7,Other,0
No,50.09,50.0,0.0,-0.1,83.0,-83.0,0.0,0.3,0.0,0.3,17,508.0,Unknown,No,Yes,52.0,3-Good,4,Other,0
No,30.25,30.0,0.0,-0.2,199.0,10.0,0.0,12.0,2.0,0.0,21,631.0,Unknown,No,No,36.0,4-Medium,8,Clerical,0
Yes,183.6,74.0,221.0,-163.6,2328.0,-2328.0,22.2,9.0,12.7,1.0,11,325.0,Unknown,No,Yes,46.0,2-High,7,Crafts,0
No,42.15,45.0,33.0,20.8,1004.0,48.0,0.0,25.3,4.0,0.7,7,196.0,Unknown,No,Yes,40.0,5-Low,7,Other,0
Yes,32.78,32.0,0.0,-0.3,102.0,-78.0,0.0,0.7,0.0,0.0,17,519.0,Unknown,No,Yes,28.0,2-High,7,Professional,0
No,50.45,50.0,0.0,-0.4,239.0,-5.0,0.0,2.7,4.3,0.0,26,779.0,Unknown,No,No,58.0,1-Highest,5,Other,0
No,34.99,45.0,0.0,0.0,176.0,-34.0,0.0,2.3,0.0,0.0,12,342.0,Unknown,No,Yes,50.0,2-High,6,Professional,0
Yes,56.6,45.0,62.0,-21.6,308.0,-302.0,0.0,3.3,3.0,0.0,24,197.0,150,No,Yes,56.0,3-Good,6,Other,0
No,82.17,70.0,44.0,9.4,544.0,364.0,0.3,4.7,12.3,10.0,6,187.0,Unknown,No,Yes,,5-Low,0,Other,0
No,52.14,45.0,7.0,1.0,432.0,80.0,6.6,5.7,3.7,2.7,9,274.0,Unknown,No,Yes,0.0,7-Lowest,0,Other,0
No,70.19,60.0,43.0,-9.4,797.0,-9.0,0.0,7.7,4.0,0.3,49,10.0,30,No,Yes,32.0,5-Low,5,Clerical,0
